日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2024-05-13	年次	当期	単体	実績		当期純利益	NetIncome	3640000000	JPY	3,640	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	-0.330	Pure	33.0	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		売上高	NetSales	348767000000	JPY	348,767	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		売上高の増減率	ChangeInNetSales	0.088	Pure	8.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		営業利益	OperatingIncome	7171000000	JPY	7,171	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.156	Pure	15.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		経常利益	OrdinaryIncome	8247000000	JPY	8,247	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.001	Pure	0.1	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		当期純利益	NetIncome	5433000000	JPY	5,433	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.126	Pure	12.6	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	108.35	JPYPerShares	108.35	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		1株当たり当期純利益	NetIncomePerShare	161.70	JPYPerShares	161.70	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		総資産	TotalAssets	163646000000	JPY	163,646	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		純資産	NetAssets	93121000000	JPY	93,121	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.569	Pure	56.9	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		1株当たり純資産	NetAssetsPerShare	2771.45	JPYPerShares	2,771.45	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		総資産	TotalAssets	156094000000	JPY	156,094	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		純資産	NetAssets	88787000000	JPY	88,787	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		自己資本比率	CapitalAdequacyRatio	0.569	Pure	56.9	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		1株当たり純資産	NetAssetsPerShare	2642.45	JPYPerShares	2,642.45	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期	単体	実績		自己資本	OwnersEquity	93121000000	JPY	93,121	CurrentYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	前期	単体	実績		自己資本	OwnersEquity	88787000000	JPY	88,787	PriorYearInstant_NonConsolidatedMember_ResultMember	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	来期				将来情報の利用に関する注意	NotesForUsingForecastedInformationAndOthers			本資料に記載されている業績見通し等の将来に関する記述は、当社が現在入手している情報及び合理的であると判断する一定の前提に基づいており、その達成を当社として約束する趣旨のものではありません。また、実際の業績等は様々な要因により大きく異なる可能性があります。業績予想の前提となる条件及び業績予想のご利用に当たっての注意事項等については、添付資料３ページ「１．経営成績等の概況（１）経営成績に関する分析」をご覧ください。	NextYearDuration	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-05-13	年次	当期				決算期末	FiscalYearEnd			2024-03-31	CurrentYearInstant	/disc/80370/081220240502581882_tse-acedjpsm-80370-20240502581882-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				書類名	DocumentName			第１四半期決算短信〔日本基準〕（連結）	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				提出日	FilingDate			2024年８月８日	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				会社名	CompanyName			カメイ株式会社	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				証券コード	SecuritiesCode			8037	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				URL	URL			https://www.kamei.co.jp/	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計				代表者名	NameRepresentative			亀井昭男	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					TitleInquiries			管理部長	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					NameInquiries			遠藤忠章	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					Tel			022-264-6111	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					SupplementalMaterialOfResults			無	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					ConveningBriefingOfResults			無	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ1Instant	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		売上高	NetSales	130225000000	JPY	130,225	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	-0.018	Pure	1.8	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		営業利益	OperatingIncome	3263000000	JPY	3,263	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	-0.159	Pure	15.9	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	3810000000	JPY	3,810	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	-0.094	Pure	9.4	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	2235000000	JPY	2,235	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	-0.171	Pure	17.1	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		売上高	NetSales	132621000000	JPY	132,621	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.068	Pure	6.8	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		営業利益	OperatingIncome	3878000000	JPY	3,878	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.168	Pure	16.8	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	4205000000	JPY	4,205	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.093	Pure	9.3	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	2696000000	JPY	2,696	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.048	Pure	4.8	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		包括利益	ComprehensiveIncome	4811000000	JPY	4,811	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.194	Pure	19.4	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		包括利益	ComprehensiveIncome	4029000000	JPY	4,029	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	-0.070	Pure	7.0	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	66.55	JPYPerShares	66.55	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期第1四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	80.27	JPYPerShares	80.27	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		総資産	TotalAssets	314686000000	JPY	314,686	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		純資産	NetAssets	162788000000	JPY	162,788	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		自己資本比率	CapitalAdequacyRatio	0.492	Pure	49.2	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		1株当たり純資産	NetAssetsPerShare	4606.33	JPYPerShares	4,606.33	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	連結	実績		総資産	TotalAssets	324610000000	JPY	324,610	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	連結	実績		純資産	NetAssets	159067000000	JPY	159,067	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.465	Pure	46.5	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	連結	実績		1株当たり純資産	NetAssetsPerShare	4494.24	JPYPerShares	4,494.24	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期第1四半期累計	連結	実績		自己資本	OwnersEquity	154773000000	JPY	154,773	CurrentAccumulatedQ1Instant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	連結	実績		自己資本	OwnersEquity	151006000000	JPY	151,006	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	22.00	JPYPerShares	22.00	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	26.00	JPYPerShares	26.00	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	48.00	JPYPerShares	48.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期	単体	予想	第2四半期末	1株当たり配当金	DividendPerShare	28.00	JPYPerShares	28.00	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期	単体	予想	期末	1株当たり配当金	DividendPerShare	28.00	JPYPerShares	28.00	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
2024-08-08	四半期	当期	単体	予想	合計	1株当たり配当金	DividendPerShare	56.00	JPYPerShares	56.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220240802561419_tse-qcedjpsm-80370-20240808380370-ixbrl.htm
